Transaction ID,Customer ID,Transaction Amount,Transaction Date,Payment Method,Product Category,Quantity,Customer Age,Customer Location,Device Used,IP Address,Shipping Address,Billing Address,Is Fraudulent,Account Age Days,Transaction Hour
8679e255-ce6a-4b3d-95d8-b5cafcd01d3e,32b3079b-8249-42e8-8048-a406ea3fc698,636.12,2024-01-17 13:25:13,credit card,electronics,3,43,Suarezstad,tablet,180.127.89.6,"244 Jennifer Villages
Amandamouth, TN 37989","244 Jennifer Villages
Amandamouth, TN 37989",0,220,13
5bed4ab2-e86b-426c-85c9-1743939d77cd,763ec89e-a338-4f01-af9d-c7abc4ce7d55,36.65,2024-02-10 04:56:21,PayPal,clothing,2,42,Shepherdview,mobile,191.201.128.167,"62843 Ray Ramp Apt. 522
Williamstad, NC 58737","62843 Ray Ramp Apt. 522
Williamstad, NC 58737",0,283,4
83bf97e9-2554-41e2-9aaa-febe256dca62,fb08d67c-9fcc-4ffc-8aeb-69a5a29706c0,27.56,2024-01-02 21:44:28,debit card,clothing,4,41,Tannerview,mobile,175.25.209.127,"4515 Calvin Mill Suite 747
Mckinneymouth, TN 12634","4515 Calvin Mill Suite 747
Mckinneymouth, TN 12634",0,249,21
ee02329e-8067-487f-85fd-bf76a8721e91,ccc2afbc-9582-417c-8573-30b0f75bfabb,278.85,2024-01-21 09:21:40,bank transfer,clothing,1,40,Ashleyfort,tablet,32.141.127.68,"90229 Leslie Prairie
Petersonside, HI 33086","90229 Leslie Prairie
Petersonside, HI 33086",0,271,9
bff49a8e-d04c-497a-a9b4-459097e56c6c,bab894e8-fb2e-4e8f-9436-0a72794bd2a1,16.12,2024-03-11 07:45:27,debit card,home & garden,3,34,North Janetburgh,mobile,42.98.175.8,"821 Wilkerson Path
Ortizview, NH 44066","76118 Suarez Orchard Suite 770
Christianmouth, WA 80517",0,311,7
45c2d9e4-6c77-4c60-a9bf-781cfec5ef61,ba076ce6-9d17-4b62-9d25-701035661a86,937.13,2024-01-06 04:42:39,bank transfer,electronics,3,33,Lake Melindaland,tablet,130.17.201.25,"33192 Bowman Dam
Sharonmouth, WA 08288","33192 Bowman Dam
Sharonmouth, WA 08288",0,233,4
376b9c53-70a4-46ea-8b90-4a05a6094e68,6fdad1eb-db8a-4adc-9e7b-26ddb278a4d8,434.08,2024-03-21 15:26:24,credit card,electronics,4,41,Sherryfort,mobile,161.239.150.129,"17421 Nina Walks
Leemouth, TX 82174","17421 Nina Walks
Leemouth, TX 82174",1,88,5
32e9e855-2127-4b92-b558-8291517a4174,ba5c9eed-479a-4e8f-a2ae-a6afc9e6e337,189.26,2024-02-08 18:08:32,credit card,health & beauty,5,37,Martinshire,tablet,170.55.167.19,"59316 Robin Falls Apt. 223
Port Dorothymouth, KY 21489","813 Lauren Springs
Huntertown, GU 46319",0,348,18
d6364db3-84a6-480f-a6d0-9a79dbdd3bac,6d66394e-887f-4be7-a382-7cb821bd88d3,194.1,2024-01-10 08:23:18,PayPal,home & garden,4,25,Kimberlyton,desktop,85.96.190.206,"9004 Moody Coves
Lake Johntown, AZ 75117","9004 Moody Coves
Lake Johntown, AZ 75117",0,51,8
be8b6eb8-bf19-4f4b-92e1-2ef996616d08,39d789d5-d2dd-4cdc-9957-5227b49c24e8,516.88,2024-03-24 19:24:11,debit card,health & beauty,4,44,East Johntown,desktop,97.56.104.143,"406 Olson Extension
Port Annaside, AR 99099","406 Olson Extension
Port Annaside, AR 99099",0,51,19
2f9aabc6-c4a6-4372-96a3-8824b8dfeba3,43047887-6594-4369-a969-feb073d75f3a,52.66,2024-03-26 16:02:01,bank transfer,health & beauty,1,30,Millerville,mobile,79.235.254.86,"Unit 2115 Box 0422
DPO AE 14676","65960 Reynolds Junction
Ronaldbury, VA 17545",0,59,16
4add9300-39c5-4068-bd36-9346c91916c7,c6f47805-1b23-4590-8d12-77ff6ff97b2e,510.14,2024-03-11 01:16:26,debit card,toys & games,3,39,East Carrie,mobile,103.174.47.201,"USS Coleman
FPO AE 34115","USS Coleman
FPO AE 34115",0,141,1
43c4ea03-c34c-4301-8ada-59fec23ab0e1,1816b1c9-0481-407a-9521-b47746800292,138.21,2024-01-31 19:54:37,credit card,clothing,1,36,South Justinburgh,tablet,107.130.216.253,"7684 Willis Path
New Tracy, NE 12912","7684 Willis Path
New Tracy, NE 12912",0,97,19
b7ccd476-5a5e-48e9-994e-448b84cade5c,81b3185c-fa15-4512-893e-69a4bbdee566,267.56,2024-02-22 12:47:04,bank transfer,electronics,2,31,Michaelview,mobile,89.103.156.154,"20734 Tammy Valley Apt. 178
Reynoldschester, FM 82125","20734 Tammy Valley Apt. 178
Reynoldschester, FM 82125",0,279,12
a7f84c93-8a8f-48a3-9caa-a4e676566d14,3371aaf3-26ca-4aa8-af31-f3c5c7c536df,83.37,2024-01-25 16:26:05,credit card,electronics,3,28,South Raymond,desktop,173.191.43.54,"48604 Terry Tunnel
South Michael, MO 14649","48604 Terry Tunnel
South Michael, MO 14649",0,127,16
2f4b5f84-57b4-4725-b86c-58fab9552faf,16817502-14c0-4dca-b835-0597621341cd,65.51,2024-03-10 16:12:12,debit card,clothing,2,40,West Gregory,desktop,111.33.45.23,"526 Farrell Port Apt. 023
Port Michelle, RI 29603","526 Farrell Port Apt. 023
Port Michelle, RI 29603",0,345,16
44205ba4-aed3-4ee8-bb22-d640f392b375,7c843059-9f67-46c4-a532-f5f987bf43d5,375.68,2024-02-08 13:00:10,debit card,clothing,5,30,Michaelburgh,desktop,51.252.229.212,"37705 Hall Way
Maryton, LA 50888","37705 Hall Way
Maryton, LA 50888",0,76,13
78b82a40-d558-447a-a3a0-5e21e1ca4fc2,198edfc0-8fd3-4358-a0ff-b117ad670789,64.26,2024-01-13 00:07:12,credit card,toys & games,1,37,Housemouth,mobile,65.235.72.53,"PSC 8844, Box 1241
APO AP 23010","PSC 8844, Box 1241
APO AP 23010",0,278,0
f7842a4a-ff7d-44b0-b1de-a57a497d293c,cfa1d26e-77aa-4183-a377-0a17bb46b529,262.87,2024-03-17 09:01:22,bank transfer,health & beauty,2,41,Lake Ashley,mobile,212.99.11.171,"9494 Freeman Curve
Greenfurt, MD 98097","9494 Freeman Curve
Greenfurt, MD 98097",0,318,9
1a2cca32-fd0d-4100-8620-10e3c820e938,b9183caf-4a8d-4278-ac70-23d4b10b49fc,418.06,2024-04-01 22:30:02,debit card,toys & games,5,46,Brandimouth,mobile,197.141.98.33,"87260 David River Suite 613
Port Tracyville, IL 97298","87260 David River Suite 613
Port Tracyville, IL 97298",0,338,22
10f79833-3d01-4d04-b4d8-5e7a365eba1c,8996d3d8-7636-4b86-a9ac-70a6d5a280f9,118.89,2024-01-25 09:31:18,bank transfer,toys & games,3,51,Justinhaven,tablet,166.161.208.114,"8755 Grace Meadows Apt. 218
South Beth, DE 94448","8755 Grace Meadows Apt. 218
South Beth, DE 94448",0,64,9
bb012ff1-e681-440a-b826-375171d13690,cb898543-5422-4f84-8d9d-c845f71370d1,104.99,2024-02-02 17:23:07,credit card,electronics,5,46,East Ericmouth,mobile,59.29.221.119,"397 Campbell Parkways
Lake Jennifershire, KY 82307","397 Campbell Parkways
Lake Jennifershire, KY 82307",0,236,17
5e8c71a7-6985-4cbf-8360-3f180e7bce5b,5e971664-eead-45da-a153-d4f3ec8533a7,104.77,2024-01-29 04:34:26,bank transfer,toys & games,3,39,Lake Lisaborough,mobile,121.7.230.16,"238 Paul Prairie Apt. 704
Timview, ME 66565","238 Paul Prairie Apt. 704
Timview, ME 66565",0,160,4
1b3a7a9a-30a1-4f9b-834c-75edc745cddd,7a7214d8-9729-45cb-9658-65e1cc53f3b9,246.4,2024-02-06 08:56:46,PayPal,home & garden,4,42,Jamiehaven,mobile,16.239.243.101,"95923 Brian Centers Suite 198
Harrisville, SD 04391","95923 Brian Centers Suite 198
Harrisville, SD 04391",0,304,8
c3752c03-1764-4f2b-826e-6fb06bf7a44c,cb9f1a43-45b8-41bc-a9d4-febd49485dd1,183.72,2024-02-02 01:31:53,debit card,health & beauty,1,26,Lake Travisburgh,mobile,48.45.229.178,"279 Kristin Lake Apt. 676
Danielfort, OK 74336","279 Kristin Lake Apt. 676
Danielfort, OK 74336",0,340,1
bd9e4715-6f65-4a04-b247-0ba00ff5b972,2d98c3ba-6aca-480b-b317-1f3f684e0388,132.81,2024-01-21 12:08:04,bank transfer,clothing,4,26,Anthonyfort,mobile,12.77.87.56,"5987 Kayla Groves
East Michael, AL 77366","5987 Kayla Groves
East Michael, AL 77366",0,215,12
7f41056a-aff1-4895-895e-b62bfd8993ec,1369793e-9582-49ea-9f14-65e4ff96af2d,30.98,2024-02-27 22:07:42,bank transfer,clothing,3,30,Sanchezville,mobile,111.88.116.204,"893 Ruth Forks Apt. 268
Port Samantha, ND 31538","893 Ruth Forks Apt. 268
Port Samantha, ND 31538",0,5,22
d4f86375-e436-4ffe-b864-6f84a21b1f05,c9a73ae4-8d09-4895-ba55-6bce4a5cfaf6,234.39,2024-01-04 09:58:32,bank transfer,toys & games,5,42,West Alexandrafurt,mobile,42.34.126.153,"4734 Anna Lodge Apt. 323
New Tiffanyberg, VA 56778","4734 Anna Lodge Apt. 323
New Tiffanyberg, VA 56778",0,298,9
ce43cd17-bd45-49a5-9e77-26fb6498d0ca,87de7127-254a-4217-9db1-46da5ead3d0b,24.82,2024-02-24 07:02:42,credit card,toys & games,1,23,Richardtown,desktop,99.176.84.31,"36940 Kimberly Point
East Jenniferfurt, NC 31612","36940 Kimberly Point
East Jenniferfurt, NC 31612",0,359,7
6a2e65ef-805f-4bcb-aac0-f4808e0f0756,f95e0be3-fb93-44cb-a0ae-e86a346f5d3f,204.43,2024-03-31 06:15:03,PayPal,clothing,2,39,Melissafort,tablet,70.69.96.253,"USNS Miranda
FPO AA 99886","USNS Miranda
FPO AA 99886",0,274,6
a2997818-b799-47b6-bb4a-f410c1bb2064,4b49cd11-43db-4391-b820-c11445c4dab6,129.03,2024-03-21 05:28:19,debit card,home & garden,2,24,South Philiphaven,desktop,86.134.143.146,"Unit 0553 Box 8712
DPO AP 86605","Unit 0553 Box 8712
DPO AP 86605",0,310,5
a23cb26f-f56b-489b-9c92-45c41379f643,7f8e021b-9434-49b3-a278-7b526c5470e2,303.67,2024-03-28 20:37:23,credit card,health & beauty,5,35,Port Randallshire,mobile,138.109.205.33,"088 Victoria Rue Suite 899
Matthewfort, FM 48687","088 Victoria Rue Suite 899
Matthewfort, FM 48687",0,147,20
acc656d0-9dab-4955-885b-557d158a3e89,f8ba6eac-1c3e-47a8-b1c4-a47151428fa3,269.07,2024-02-15 04:28:30,debit card,clothing,4,36,Millerfurt,desktop,28.8.128.165,"203 Wilson Underpass Suite 706
Mathisbury, SC 69342","203 Wilson Underpass Suite 706
Mathisbury, SC 69342",0,163,4
4fe6095f-971e-4f2b-95a1-6a9bc114c456,69e846c3-c0de-48f0-b6cb-cc0fc7622e27,118.09,2024-01-23 22:12:08,debit card,electronics,3,31,North Dana,desktop,137.92.159.87,"0201 Dawn Roads Apt. 022
New Allison, TN 42532","0201 Dawn Roads Apt. 022
New Allison, TN 42532",0,244,22
dc5758ac-4dc0-4292-91f2-b8e34b062701,7633f0fb-c0c4-48ce-af40-0ef6000d39d3,158.24,2024-03-02 09:07:27,debit card,health & beauty,4,48,Robertton,tablet,217.0.37.48,"14444 Lisa Port Suite 832
South Jasonmouth, OH 60536","14444 Lisa Port Suite 832
South Jasonmouth, OH 60536",0,65,9
b823d769-12e1-469a-8b9f-ae0466b486c1,e6c3e88f-fc64-4d6f-af12-0b69bc396e53,220.05,2024-03-20 05:29:55,bank transfer,clothing,2,43,North Jack,tablet,174.166.30.160,"787 Alvarez Circles
South Thomasbury, KS 31232","787 Alvarez Circles
South Thomasbury, KS 31232",0,254,5
8126dd1e-4205-44ef-b7de-48db3a9c1280,f07cd3ac-a63e-496b-b561-27bca4a0c137,561.74,2024-01-09 15:29:02,credit card,toys & games,5,39,Weaverville,desktop,60.71.106.174,"1962 Russell Mills
Crystalbury, HI 56222","1962 Russell Mills
Crystalbury, HI 56222",0,300,15
03376846-852a-4db9-a658-d13e0368c600,23516719-54ea-4b5e-bb1b-072f980fd20b,384.24,2024-02-12 15:11:56,PayPal,health & beauty,1,30,Markshire,desktop,31.103.181.93,"06745 Alexandra Mission Suite 591
Lake Kristinberg, NH 28318","06745 Alexandra Mission Suite 591
Lake Kristinberg, NH 28318",0,313,15
b08a1549-d065-48b2-95b3-efab3f7f2404,71518a12-cec8-4582-a2ec-36d3dd173ad9,41.81,2024-02-21 17:16:55,credit card,clothing,4,34,Port Fernando,desktop,205.3.154.148,"10680 George Ferry Apt. 459
Adamsmouth, MS 77060","10680 George Ferry Apt. 459
Adamsmouth, MS 77060",0,120,17
f2082338-cb36-4f8a-a387-8b76db17a2a6,49fb0cb9-1dba-4b5d-b2d9-5fe7f050678d,346.35,2024-01-28 03:24:44,credit card,home & garden,3,33,Marquezport,desktop,113.90.171.201,"17792 Brendan Plain
Justinport, WI 26033","17792 Brendan Plain
Justinport, WI 26033",0,71,3
9a5a18ec-8abf-4bf1-aede-ec79e63530c5,5c44d072-44bd-4610-949b-12057b88517f,120.85,2024-01-03 15:07:47,debit card,electronics,2,30,Meganchester,desktop,59.71.109.229,"30630 Ferguson Ranch
South Nancyburgh, SD 20733","30630 Ferguson Ranch
South Nancyburgh, SD 20733",1,10,15
97a633f6-969d-4859-b432-cb78abb4e882,78c597e4-1923-4d5d-9314-9850ce55d882,183.45,2024-02-14 15:23:22,bank transfer,toys & games,5,38,Davidberg,tablet,45.165.130.141,"37092 Jennifer Islands
Travisville, AS 17197","37092 Jennifer Islands
Travisville, AS 17197",0,128,15
94ae61d9-5336-470b-b2e0-bb16e6b8de04,aa20655c-cf2d-451f-b112-8d8e93f3ffab,41.3,2024-01-26 08:05:41,debit card,clothing,5,21,West Carlos,mobile,150.123.41.248,"4934 Glen Flat
Lake Stephenview, AR 83521","4934 Glen Flat
Lake Stephenview, AR 83521",0,323,8
9c56de1a-7166-40ee-9928-5a7ad79d1cd7,5ef0035e-b6bd-4f8c-8183-4ef43e15f5ff,468.8,2024-01-23 03:05:02,bank transfer,health & beauty,1,22,Lake Paulfurt,mobile,122.102.128.6,"143 James Mission
Port Tinabury, IL 84800","143 James Mission
Port Tinabury, IL 84800",0,89,3
4e1f1732-9104-4af5-8e9f-fa9808ca4518,fb467a4e-0fd3-4848-9e85-6fef0c8a1254,457,2024-02-01 18:44:20,bank transfer,clothing,3,41,North Rita,desktop,22.131.74.251,"3516 Gay Flats Apt. 150
Sanchezhaven, AS 16171","3516 Gay Flats Apt. 150
Sanchezhaven, AS 16171",0,174,18
25709dcb-9c50-4c72-a630-37a97041a83d,e71530e4-57f2-4a21-be55-14bdf674e30a,45.74,2024-02-07 22:23:45,credit card,clothing,5,42,Evelynberg,desktop,1.4.99.125,"305 Boone Summit
Pooleview, AK 25818","305 Boone Summit
Pooleview, AK 25818",0,261,22
003a25d5-869f-4bc4-8bd2-12f76559103c,cac9c493-46d2-4caf-a3f8-3e842c85fcca,45.64,2024-02-06 19:31:35,PayPal,toys & games,2,36,Barbaramouth,mobile,48.252.48.86,"19675 Alexis Estate Apt. 159
New Rita, VI 57412","19675 Alexis Estate Apt. 159
New Rita, VI 57412",0,99,19
949c7181-e984-4315-a745-c9eab1233816,aae72cb1-a74c-45a7-9a79-bc6f59986f7a,197.33,2024-02-01 07:50:34,debit card,home & garden,3,46,East Lindachester,mobile,149.15.196.88,"3514 Joshua Path Suite 874
Deannashire, MA 37332","3514 Joshua Path Suite 874
Deannashire, MA 37332",0,300,7
aa426aa9-818e-4260-bf98-46c1e0230e64,69c75ed8-5a6b-434c-a49a-e2d84de28a5a,123.03,2024-03-17 11:15:03,bank transfer,toys & games,1,42,Patriciaville,mobile,159.73.90.90,"625 Michelle Key Apt. 796
Caseton, IN 30174","625 Michelle Key Apt. 796
Caseton, IN 30174",0,99,11
51b9bf8a-4a1c-40b4-84d0-65a62be4ef2f,346eac06-3498-4c98-8bdf-13da2bb2280a,31.89,2024-02-05 17:00:30,PayPal,electronics,1,40,Mcdowellton,desktop,22.67.155.66,"308 Powers Run Suite 330
North Jose, WV 76643","308 Powers Run Suite 330
North Jose, WV 76643",0,205,17
7be95fec-d941-414e-85de-7ce10218485c,607b8dc3-9570-4dd3-b76f-325f5a4733e6,23.26,2024-02-27 14:19:47,PayPal,home & garden,1,1,New Travisberg,desktop,94.107.151.125,"5128 Cox Gateway
Lake Staceybury, IA 81339","5128 Cox Gateway
Lake Staceybury, IA 81339",0,176,14
e8031f04-0415-48ec-b901-ad4828ca29bd,83923b43-b032-4a55-97d8-be3f1c1425ce,429.2,2024-03-15 12:47:46,bank transfer,electronics,3,33,North Christineport,mobile,124.193.251.226,"57816 Claudia Station Suite 186
Crawfordbury, AZ 11308","57816 Claudia Station Suite 186
Crawfordbury, AZ 11308",1,229,12
cfe44b2c-c0d7-4ded-a143-70a290b21e0c,6937b25a-0bfc-47fd-bff5-d705ed51172f,443,2024-03-16 08:04:54,PayPal,home & garden,5,52,New Paulberg,mobile,170.129.150.59,"562 Kristina Villages
West Joshua, CA 41998","562 Kristina Villages
West Joshua, CA 41998",1,280,2
3a8b6d9c-20b2-4aea-9eaf-6686298393e7,c60403be-0bd7-41b8-addf-84d0c8536512,100.23,2024-01-29 01:49:52,PayPal,electronics,5,31,Colemanbury,desktop,161.123.129.4,"6713 Darin Springs Apt. 372
Whiteshire, AS 16369","6713 Darin Springs Apt. 372
Whiteshire, AS 16369",0,174,1
d458b5b1-16ec-4973-918b-2501eec5a3e4,b7325a9a-411c-444c-a904-c613c6177035,208.83,2024-02-16 09:20:16,debit card,home & garden,4,16,North Todd,desktop,95.125.67.243,"USNV Bolton
FPO AP 22953","USNV Bolton
FPO AP 22953",0,43,9
be70ca58-789d-4198-820e-bbc94a585729,0779d6f2-90d7-4686-b8a5-311923209f7b,349,2024-03-23 12:05:55,credit card,electronics,2,41,Edwardton,tablet,45.153.242.4,"394 Louis Locks Suite 061
New Teresa, VI 85740","394 Louis Locks Suite 061
New Teresa, VI 85740",0,285,12
a38516a5-def7-4f2d-b04c-7f18c61d15d0,a774aa3d-cb05-4eb2-a8e8-8c772d665106,85.4,2024-03-25 08:10:52,PayPal,toys & games,1,21,Lake Ashley,mobile,28.123.183.91,"00701 Kimberly Estates Apt. 713
Juliemouth, MT 96795","06354 White Walks
Andrewtown, OH 24620",0,298,8
56650506-d786-40bb-811c-d2493d0ef0da,e9f63c53-c1c1-4071-a0f8-31daeb32a696,91.91,2024-03-19 16:56:30,bank transfer,toys & games,3,37,Padillaton,mobile,153.196.92.136,"389 Jesus Lake Apt. 689
Stewartburgh, TX 86426","389 Jesus Lake Apt. 689
Stewartburgh, TX 86426",0,65,16
7d503773-4e2d-46c3-a946-603ed66bb60b,b127d909-2bcc-4885-b701-7ebf2b9dd9c1,428.22,2024-04-02 21:27:56,bank transfer,clothing,1,41,South Jackie,desktop,90.158.6.178,"50527 Jacob Road
Patrickberg, MP 81138","50527 Jacob Road
Patrickberg, MP 81138",0,208,21
6c032067-1fe0-4e8d-abee-5ebe4592f0ec,66037a44-97f5-4f06-8ab7-9579b84d5552,133.4,2024-02-03 02:21:35,bank transfer,clothing,1,24,Kellerborough,tablet,217.34.42.89,"7401 Donald Courts Apt. 941
Port Margaretport, VT 59123","7401 Donald Courts Apt. 941
Port Margaretport, VT 59123",0,271,2
6c72bc6e-5cf4-48e6-9ed0-df701a48490a,cab5a8e4-a83c-4fe9-bd41-f888b7929bfb,373.42,2024-02-01 15:54:52,bank transfer,home & garden,5,40,Cristinaland,tablet,205.151.217.118,"58256 Angelica Vista
South Aaronton, MO 12203","58256 Angelica Vista
South Aaronton, MO 12203",0,41,15
23ed2bc1-d994-4dd6-9628-2a7e2d7a76b4,4721643e-6ade-4171-8dee-17847f854f49,180.18,2024-03-02 02:46:30,PayPal,health & beauty,2,20,South Loganview,mobile,177.39.48.144,"99320 Tran Trail Apt. 238
Boothberg, NY 48445","99320 Tran Trail Apt. 238
Boothberg, NY 48445",0,229,2
428dcd65-192d-472a-8428-91b8ae687b17,4a8650b0-23c4-486b-872e-4e9a12efa9af,133.84,2024-03-01 18:57:25,bank transfer,home & garden,2,41,Taylorburgh,mobile,218.92.204.139,"149 Jennifer Village
Hollyville, MS 90629","149 Jennifer Village
Hollyville, MS 90629",0,172,18
e80687fd-1a12-4f3d-bfe5-d94c7fe3c6b2,13070df4-7430-4702-b3e6-be59c76417ba,523.56,2024-03-14 20:02:37,PayPal,toys & games,1,35,North Nicoleton,desktop,29.114.99.176,"46818 Stephens Square
Valerieland, NM 43915","46818 Stephens Square
Valerieland, NM 43915",0,361,20
337f7931-8970-46d3-bf50-b151a6a5d6a3,747eae1e-9da9-42d7-aa7c-1c90bc22b040,53.44,2024-02-12 17:28:01,bank transfer,clothing,3,40,Lake Michellehaven,desktop,187.124.192.235,"2135 Shannon Station
West Anthonyside, IN 26558","2135 Shannon Station
West Anthonyside, IN 26558",0,355,17
9a12e899-a72d-410a-afe7-847063080a1c,7af20d40-c8e3-4d37-bb63-ae6105bd75e0,102.38,2024-02-24 15:14:47,bank transfer,clothing,3,27,Port Josephchester,desktop,140.104.106.74,"550 Jesse Turnpike
Walshport, MH 24762","550 Jesse Turnpike
Walshport, MH 24762",0,119,15
9fb24f04-99a8-4d72-9ae3-47ba78656bb3,b1dae60b-03c0-43f3-b82c-ef4260aa76a1,19.13,2024-03-18 04:53:14,bank transfer,clothing,5,32,Jonesport,mobile,190.190.130.21,"06145 Saunders Pine
Matthewmouth, ID 82613","06145 Saunders Pine
Matthewmouth, ID 82613",0,119,4
7269e3d0-0a51-4daa-9e0b-d0efe1945219,d4df3e95-ae43-4364-bb1b-b24bbbe2b991,393.91,2024-03-09 13:50:15,PayPal,clothing,5,43,Kylemouth,tablet,209.72.189.132,"5058 Hopkins Mountains
Perezbury, GU 55076","5058 Hopkins Mountains
Perezbury, GU 55076",0,63,13
b69b90aa-6294-4cc5-bed0-83c11a154c67,9349559e-951a-435a-9275-eceec2f92ecc,389.98,2024-01-22 06:49:30,debit card,toys & games,3,50,East Calvin,desktop,112.197.190.42,"81720 Johnson Avenue Suite 038
New Dustin, IL 69905","81720 Johnson Avenue Suite 038
New Dustin, IL 69905",0,352,6
72940578-de7f-4c3e-8fa0-8049d5fc5f84,f59c6739-ed17-4a36-af3b-abd84ef58cb8,116.54,2024-02-29 07:36:35,debit card,home & garden,1,27,Currytown,tablet,174.112.157.147,"USNV Hodges
FPO AP 25885","PSC 1386, Box 9225
APO AE 16441",0,350,7
3fff492f-ff91-4ff7-958f-64efdacac877,c0a986c7-8441-44d7-91f4-066f7e07c2f1,53.09,2024-03-16 04:41:41,credit card,home & garden,1,35,Davidchester,desktop,151.117.220.91,"28616 Sanchez Rapids Apt. 856
South Joseph, CO 67248","28616 Sanchez Rapids Apt. 856
South Joseph, CO 67248",0,90,4
fd4553af-c18f-46bc-975c-910ee9a89fe5,9f559a6c-a5b2-4fa1-910c-da6e85b181ce,261.37,2024-01-17 20:09:40,debit card,toys & games,3,57,Lindaview,tablet,59.213.132.84,"9398 Martinez Unions Suite 064
Jesuston, FL 45649","9398 Martinez Unions Suite 064
Jesuston, FL 45649",0,165,20
b30382a9-277a-42c4-a6bf-a3845136bc39,45f66b32-9e3b-40e6-9857-af27a1341a14,170.28,2024-02-24 17:13:21,PayPal,health & beauty,3,40,Hardingland,mobile,83.1.243.1,"651 Sophia Shore
Port Heathershire, AK 36346","651 Sophia Shore
Port Heathershire, AK 36346",0,318,17
b973d9b4-7fd8-464d-8e62-e9d0a380c8d5,0cad8313-bd44-46ae-8d4f-91c49325351d,569.78,2024-01-15 23:33:46,PayPal,home & garden,4,34,Parkland,mobile,131.118.21.38,"507 Watson Cliffs Suite 316
Myersshire, GU 76129","33943 Williams Drive Apt. 972
Sarahburgh, MP 68949",0,267,23
0db1c343-7221-4460-bacf-8a0b7e9c5e79,3afdf151-8645-4000-a9ff-bb4c1c7af809,146.75,2024-01-17 17:01:13,debit card,electronics,1,47,Richardburgh,desktop,125.216.153.121,"754 Torres Trace Apt. 255
Duranhaven, MO 18144","754 Torres Trace Apt. 255
Duranhaven, MO 18144",0,133,17
2091f31e-8286-4599-8276-af2d52888bb7,a12e0a2a-493b-4df9-8199-858145d77aad,14.47,2024-02-09 02:34:31,debit card,toys & games,4,33,Robinsonton,tablet,73.141.224.30,"0864 Bennett Vista
Blakeside, MO 81160","0864 Bennett Vista
Blakeside, MO 81160",0,345,2
e503ca22-62ec-4e81-8166-dd14ad13f16c,c24af933-6a46-43bf-8f37-89072a56097a,280.89,2024-01-04 02:28:32,PayPal,health & beauty,4,47,Michaelshire,mobile,94.229.95.224,"Unit 3404 Box 9954
DPO AP 72263","Unit 3404 Box 9954
DPO AP 72263",0,229,2
d5c28b03-1687-4945-a250-069205c45a2e,2e6db61b-44eb-43e2-aed6-40c4248da203,134.43,2024-01-16 06:09:28,credit card,toys & games,1,47,Port George,tablet,179.171.156.184,"624 Martinez Union
Lake Davidview, WY 03660","80039 Stone Center Suite 252
Adamsfort, MD 31507",0,25,6
a812fc0f-ed7a-4042-b1a9-be029e7f86e8,8aa520de-4a4a-4f53-9239-613b4e96d721,209.22,2024-01-28 13:18:44,PayPal,electronics,3,41,Hayneschester,mobile,199.57.146.189,"PSC 2132, Box 0949
APO AA 21262","PSC 2132, Box 0949
APO AA 21262",0,74,13
97e42240-6cdf-4648-b0ad-141f1d2c944f,78b11675-4c90-44f4-94ee-e38741b3a8d3,38.18,2024-03-11 16:31:59,PayPal,electronics,4,40,Marktown,desktop,168.8.161.158,"81577 Christopher Plaza Suite 536
New Nataliemouth, SD 67384","81577 Christopher Plaza Suite 536
New Nataliemouth, SD 67384",0,71,16
12737ca3-ce32-4788-8533-36a5312f1558,9486963a-a535-4144-93a9-b4ee3ac7b3f5,152.65,2024-03-26 14:08:44,bank transfer,clothing,3,54,North Scottfort,mobile,164.60.94.45,"917 Pope Summit
East Reneefurt, ID 15429","465 Phillips Meadow
Mckayfort, ND 05393",0,268,14
fd35c4fd-7b83-4826-a632-d6cf81ffe910,3d0df912-20ae-455e-b21e-e2229ce4123d,112.12,2024-03-16 18:24:25,credit card,clothing,3,32,North Frankburgh,desktop,15.139.64.52,"USNS Brown
FPO AA 63032","USNS Brown
FPO AA 63032",0,287,18
1e911ae7-fd2e-4fa4-9b9d-6e8ad4a8e103,0a0592de-a4fe-478d-9b1c-bdf02b87c609,112.39,2024-01-16 16:24:19,debit card,toys & games,5,35,Weissshire,mobile,208.74.218.166,"20507 Barrett Field
Matthewview, OH 86707","20507 Barrett Field
Matthewview, OH 86707",0,325,16
895a3958-2243-4d6c-a5a9-e539e66f19ea,2e456842-5f54-42b5-9378-efd2fab6cd42,503.47,2024-02-05 10:13:09,PayPal,electronics,3,43,West Williamshire,desktop,72.80.29.6,"Unit 5550 Box 3284
DPO AE 94527","Unit 5550 Box 3284
DPO AE 94527",0,132,10
cfb15318-c275-4381-a4e5-2e5eb6db34eb,3333f19f-a6b2-45dd-8576-608073e19ae7,44.9,2024-02-13 11:24:35,credit card,electronics,4,37,Craigview,mobile,76.161.168.196,"0615 Pope Drive Suite 455
West Dorothy, PA 66277","0615 Pope Drive Suite 455
West Dorothy, PA 66277",0,320,11
9d71ccb9-3b88-4557-b186-ca04349f2d61,eaeb2006-60d6-4d79-9440-5a34cbdac94a,54.2,2024-02-19 13:46:54,PayPal,toys & games,1,35,Craigborough,mobile,70.18.197.47,"63600 Lee Dam Suite 190
Malonemouth, VI 05247","63600 Lee Dam Suite 190
Malonemouth, VI 05247",0,301,13
